Sample	Gene	Chr	Start	End	log2	CN	CNV.type	Weight
17360	MSH2	2	47470964	47471063	-0.361474	1	deletion	0.975817
17360	MSH6	2	47783233	47783494	-0.642275	1	deletion	0.941252
17360	MSH6	2	47803419	47803686	0.213329	3	duplication	0.977253
17360	VHL	3	10141847	10142188	-0.281262	1	deletion	0.961331
17360	BAP1	3	52409841	52409879	-0.287921	1	deletion	0.971226
17360	PMS2	7	5977587	5977758	0.346218	3	duplication	0.884875
17360	PMS2	7	5978595	5978697	0.294669	3	duplication	0.859307
17360	BMPR1A	10	86756627	86756931	-0.629381	1	deletion	0.843145
17360	BMPR1A	10	86923375	86923507	0.271284	3	duplication	0.960145
17360	PTEN	10	87925512	87925558	-0.255316	1	deletion	0.973983
17360	MEN1	11	64804333	64804817	-0.262438	1	deletion	0.984455
17360	MEN1	11	64807178	64807220	0.227669	3	duplication	0.929493
17360	MEN1	11	64807551	64807681	0.244569	3	duplication	0.965957
17360	ATM	11	108299713	108299886	0.201417	3	duplication	0.97774
17360	ATM	11	108304674	108304853	-0.351152	1	deletion	0.98044
17360	HNF1A	12	120993519	120993707	0.447229	3	duplication	0.782297
17360	HNF1A	12	120997473	120997666	0.207314	3	duplication	0.979868
17360	HNF1A	12	120999267	120999390	0.237983	3	duplication	0.972433
17360	BRCA2	13	32379316	32379516	0.314829	3	duplication	0.942965
17360	RB1	13	48380052	48380085	-0.324011	1	deletion	0.931136
17360	RB1	13	48477354	48477405	-0.341534	1	deletion	0.92916
17360	PALB2	16	23621361	23621479	0.227765	3	duplication	0.9638
17360	CDH1	16	68737415	68737464	-1.26318	0	deletion	0.905217
17360	TP53	17	7670608	7670716	0.227499	3	duplication	0.968202
17360	NF1	17	31095309	31095370	-0.766082	1	deletion	0.9601
17360	NF1	17	31229834	31229975	0.213304	3	duplication	0.975561
17360	NF1	17	31232699	31232882	0.217308	3	duplication	0.982264
17360	SMAD4	18	51030201	51030635	-0.332274	1	deletion	0.97684
17360	STK11	19	1227581	1228447	-0.392813	1	deletion	0.972977
17361	MUTYH	1	45331419	45331557	0.812403	4	duplication	0.799143
17361	MUTYH	1	45332165	45332311	0.395803	3	duplication	0.980011
17361	MUTYH	1	45332390	45332489	0.258001	3	duplication	0.973889
17361	MUTYH	1	45332573	45332688	0.325183	3	duplication	0.984668
17361	MUTYH	1	45332917	45332960	0.203366	3	duplication	0.971591
17361	MUTYH	1	45340218	45340255	-0.346385	1	deletion	0.932313
17361	EPCAM	2	47369505	47369582	-1.13387	0	deletion	0.849769
17361	EPCAM	2	47379768	47379970	0.219069	3	duplication	0.956428
17361	MSH2	2	47445547	47445658	-0.265745	1	deletion	0.984982
17361	MSH2	2	47478271	47478520	0.238835	3	duplication	0.967524
17361	MSH6	2	47783233	47783494	-1.13395	0	deletion	0.940656
17361	MSH6	2	47803419	47803686	0.241213	3	duplication	0.976663
17361	VHL	3	10141847	10142188	-1.21875	0	deletion	0.960809
17361	MLH1	3	37000954	37001054	-0.289132	1	deletion	0.974285
17361	BAP1	3	52405109	52405295	0.231633	3	duplication	0.973319
17361	BAP1	3	52409841	52409879	-0.281437	1	deletion	0.969662
17361	APC	5	112792445	112792530	-0.387422	1	deletion	0.975904
17361	PMS2	7	5978595	5978697	-0.343067	1	deletion	0.858352
17361	PMS2	7	6008996	6009020	-0.438697	1	deletion	0.950753
17361	BMPR1A	10	86756627	86756931	-1.37351	0	deletion	0.842592
17361	BMPR1A	10	86923375	86923507	0.326047	3	duplication	0.959306
17361	MEN1	11	64807178	64807220	0.432333	3	duplication	0.928006
17361	MEN1	11	64807551	64807681	0.307753	3	duplication	0.965111
17361	MEN1	11	64809649	64810110	-0.269464	1	deletion	0.991508
17361	MEN1	11	64810618	64810728	-0.349876	1	deletion	0.980272
17361	ATM	11	108227775	108227889	-0.315445	1	deletion	0.975459
17361	ATM	11	108250700	108251073	0.273767	3	duplication	0.980574
17361	ATM	11	108258985	108259076	-0.257838	1	deletion	0.986975
17361	ATM	11	108299713	108299886	0.239381	3	duplication	0.977007
17361	ATM	11	108335844	108335962	0.220708	3	duplication	0.987038
17361	HNF1A	12	120993519	120993707	0.755703	4	duplication	0.781594
17361	HNF1A	12	120994163	120994406	0.228301	3	duplication	0.982185
17361	HNF1A	12	120997473	120997666	0.429808	3	duplication	0.979174
17361	HNF1A	12	120999267	120999390	0.362187	3	duplication	0.971564
17361	HNF1A	12	120999482	120999628	0.326193	3	duplication	0.949491
17361	HNF1A	12	121001064	121001193	0.20722	3	duplication	0.975057
17361	BRCA2	13	32315462	32315679	-0.637652	1	deletion	0.950115
17361	BRCA2	13	32379316	32379516	0.260283	3	duplication	0.942283
17361	RB1	13	48347824	48347864	-0.299774	1	deletion	0.959789
17361	RB1	13	48376917	48377035	0.200584	3	duplication	0.978381
17361	RB1	13	48380052	48380085	-0.395137	1	deletion	0.929458
17361	RB1	13	48380164	48380242	-0.342191	1	deletion	0.950844
17361	RB1	13	48477354	48477405	-0.32467	1	deletion	0.927811
17361	PALB2	16	23621361	23621479	0.342629	3	duplication	0.962913
17361	CDH1	16	68737415	68737464	-1.79598	0	deletion	0.90384
17361	CDH1	16	68813312	68813496	0.329983	3	duplication	0.983097
17361	TP53	17	7670608	7670716	0.298693	3	duplication	0.967274
17361	FLCN	17	17215184	17215317	0.31449	3	duplication	0.972711
17361	FLCN	17	17216379	17216504	0.245774	3	duplication	0.97911
17361	NF1	17	31095309	31095370	-1.76163	0	deletion	0.958866
17361	NF1	17	31155982	31156127	0.211997	3	duplication	0.988767
17361	NF1	17	31229024	31229466	0.217128	3	duplication	0.979249
17361	NF1	17	31232699	31232882	0.218272	3	duplication	0.981551
17361	NF1	17	31338024	31338140	0.205132	3	duplication	0.978338
17361	NF1	17	31357268	31357370	0.214237	3	duplication	0.97508
17361	NF1	17	31358968	31359016	-0.374373	1	deletion	0.946605
17361	BRCA1	17	43063332	43063374	0.373881	3	duplication	0.971944
17361	BRCA1	17	43091434	43094861	0.368634	3	duplication	0.962135
17361	BRCA1	17	43097243	43097290	-0.267434	1	deletion	0.979662
17361	BRCA1	17	43125259	43125382	-0.252757	1	deletion	0.968364
17361	BRIP1	17	61863272	61863406	-0.255825	1	deletion	0.966518
17361	SMAD4	18	51030201	51030635	-0.63227	1	deletion	0.976378
17361	SMAD4	18	51059865	51059917	-0.533381	1	deletion	0.941697
17361	STK11	19	1218416	1218501	0.221389	3	duplication	0.975098
17361	STK11	19	1220580	1220718	-0.255122	1	deletion	0.966828
17361	STK11	19	1221948	1222007	-0.266856	1	deletion	0.979009
17361	STK11	19	1227581	1228447	-0.459319	1	deletion	0.97265
17361	CHEK2	22	28696900	28696988	0.312407	3	duplication	0.961693
17361	CHEK2	22	28734402	28734722	0.217291	3	duplication	0.986615
17361	CHEK2	22	28741757	28741856	-0.302656	1	deletion	0.953171
17362	SDHB	1	17028599	17028737	0.202672	3	duplication	0.987764
17362	SDHB	1	17053947	17054020	0.482691	3	duplication	0.970556
17362	MUTYH	1	45331419	45331557	0.804857	4	duplication	0.799757
17362	MUTYH	1	45331660	45331850	0.36004	3	duplication	0.986367
17362	MUTYH	1	45332022	45332087	0.232786	3	duplication	0.979576
17362	MUTYH	1	45332165	45332311	0.374947	3	duplication	0.980608
17362	MUTYH	1	45332573	45332688	0.460907	3	duplication	0.98534
17362	MUTYH	1	45332762	45332835	0.252713	3	duplication	0.982363
17362	MUTYH	1	45340218	45340255	-0.32098	1	deletion	0.933498
17362	EPCAM	2	47369505	47369582	-0.817023	1	deletion	0.85059
17362	EPCAM	2	47379768	47379970	0.201433	3	duplication	0.956935
17362	EPCAM	2	47386571	47386614	-0.325173	1	deletion	0.964475
17362	MSH6	2	47783233	47783494	-1.10808	0	deletion	0.941102
17362	VHL	3	10141847	10142188	-1.62751	0	deletion	0.961199
17362	BAP1	3	52406828	52406908	0.711209	4	duplication	0.960214
17362	BAP1	3	52409841	52409879	-0.615763	1	deletion	0.970832
17362	APC	5	112792445	112792530	-0.286368	1	deletion	0.976686
17362	APC	5	112834950	112835166	0.201189	3	duplication	0.985387
17362	PMS2	7	5977587	5977758	-0.251964	1	deletion	0.884689
17362	PMS2	7	5978595	5978697	-0.268613	1	deletion	0.859066
17362	BMPR1A	10	86756627	86756931	-1.68357	0	deletion	0.843006
17362	BMPR1A	10	86923375	86923507	0.287602	3	duplication	0.959933
17362	MEN1	11	64807551	64807681	0.200187	3	duplication	0.965744
17362	MEN1	11	64809649	64810110	-0.25121	1	deletion	0.991843
17362	SDHD	11	112086907	112086960	0.311342	3	duplication	0.947447
17362	HNF1A	12	120993519	120993707	0.528717	3	duplication	0.78212
17362	HNF1A	12	120994163	120994406	0.395905	3	duplication	0.982647
17362	HNF1A	12	120997473	120997666	0.297652	3	duplication	0.979693
17362	HNF1A	12	120999267	120999390	0.282161	3	duplication	0.972214
17362	BRCA2	13	32315462	32315679	-0.948738	1	deletion	0.950604
17362	RB1	13	48477354	48477405	-0.316916	1	deletion	0.92882
17362	PALB2	16	23641109	23641158	-0.316245	1	deletion	0.967735
17362	CDH1	16	68737415	68737464	-1.95125	0	deletion	0.90487
17362	TP53	17	7670608	7670716	0.259647	3	duplication	0.967968
17362	FLCN	17	17215184	17215317	0.238664	3	duplication	0.973336
17362	NF1	17	31095309	31095370	-2.22361	0	deletion	0.959789
17362	RAD51D	17	35101200	35101366	0.238327	3	duplication	0.977981
17362	RAD51D	17	35103253	35103325	0.292721	3	duplication	0.984696
17362	RAD51D	17	35119531	35119614	-0.514857	1	deletion	0.984503
17362	BRCA1	17	43082403	43082576	0.704989	4	duplication	0.988545
17362	BRCA1	17	43091434	43094861	0.251689	3	duplication	0.962258
17362	RAD51C	17	58692643	58692789	-0.268004	1	deletion	0.986476
17362	BRIP1	17	61685835	61686166	0.269515	3	duplication	0.9872
17362	STK11	19	1220372	1220506	-0.307529	1	deletion	0.9868
17362	STK11	19	1220580	1220718	-0.639028	1	deletion	0.967442
17362	STK11	19	1221948	1222007	-0.529402	1	deletion	0.979947
17362	STK11	19	1227581	1228447	-0.582155	1	deletion	0.972895
17362	CHEK2	22	28696900	28696988	0.291961	3	duplication	0.962461
17363	MUTYH	1	45331419	45331557	1.09507	5	list(NULL)	0.798962
17363	MUTYH	1	45331660	45331850	0.333665	3	duplication	0.98569
17363	MUTYH	1	45332165	45332311	0.508592	3	duplication	0.979836
17363	MUTYH	1	45332390	45332489	0.28179	3	duplication	0.973676
17363	MUTYH	1	45332573	45332688	0.367882	3	duplication	0.98447
17363	MUTYH	1	45332762	45332835	0.294018	3	duplication	0.981271
17363	MUTYH	1	45332917	45332960	0.377956	3	duplication	0.971268
17363	MUTYH	1	45340218	45340255	-0.535085	1	deletion	0.931965
17363	EPCAM	2	47369505	47369582	-1.68289	0	deletion	0.849527
17363	EPCAM	2	47386571	47386614	-0.422828	1	deletion	0.963053
17363	MSH2	2	47414268	47414419	-0.271537	1	deletion	0.976108
17363	MSH2	2	47478271	47478520	0.250424	3	duplication	0.967389
17363	MSH6	2	47783233	47783494	-1.53537	0	deletion	0.940525
17363	MSH6	2	47798610	47801156	0.208168	3	duplication	0.980135
17363	VHL	3	10141847	10142188	-2.44311	0	deletion	0.960694
17363	MLH1	3	37000954	37001054	-0.255012	1	deletion	0.974073
17363	BAP1	3	52405109	52405295	0.208212	3	duplication	0.973163
17363	BAP1	3	52406828	52406908	0.484104	3	duplication	0.959171
17363	BAP1	3	52409841	52409879	-1.04842	1	deletion	0.969319
17363	APC	5	112792445	112792530	-0.291732	1	deletion	0.975674
17363	PMS2	7	5977587	5977758	0.281871	3	duplication	0.883976
17363	PMS2	7	5978595	5978697	0.209423	3	duplication	0.858142
17363	PMS2	7	6008996	6009020	-0.464307	1	deletion	0.950321
17363	BMPR1A	10	86756627	86756931	-1.88017	0	deletion	0.842471
17363	BMPR1A	10	86923375	86923507	0.316137	3	duplication	0.959121
17363	MEN1	11	64807010	64807099	0.338413	3	duplication	0.990011
17363	MEN1	11	64807551	64807681	0.284332	3	duplication	0.964926
17363	MEN1	11	64809649	64810110	-0.452775	1	deletion	0.991409
17363	AIP	11	67489266	67489455	-0.2868	1	deletion	0.990766
17363	AIP	11	67490787	67491108	-0.267959	1	deletion	0.994041
17363	ATM	11	108299713	108299886	0.24287	3	duplication	0.976846
17363	ATM	11	108330213	108330422	0.208693	3	duplication	0.979542
17363	SDHD	11	112086907	112086960	0.288977	3	duplication	0.946166
17363	SDHD	11	112088866	112089012	0.226806	3	duplication	0.986301
17363	HNF1A	12	120993519	120993707	0.696512	3	duplication	0.781439
17363	HNF1A	12	120994163	120994406	0.32526	3	duplication	0.982049
17363	HNF1A	12	120997473	120997666	0.596527	3	duplication	0.979021
17363	HNF1A	12	120999267	120999390	0.272237	3	duplication	0.971373
17363	BRCA2	13	32315462	32315679	-1.39761	0	deletion	0.949971
17363	BRCA2	13	32379316	32379516	0.234553	3	duplication	0.942133
17363	RB1	13	48376917	48377035	0.248974	3	duplication	0.978186
17363	RB1	13	48380052	48380085	-0.476348	1	deletion	0.929089
17363	RB1	13	48380164	48380242	-0.437302	1	deletion	0.950604
17363	RB1	13	48477354	48477405	-0.393381	1	deletion	0.927514
17363	RB1	13	48479997	48480072	0.216659	3	duplication	0.983621
17363	PALB2	16	23621361	23621479	0.261418	3	duplication	0.962717
17363	PALB2	16	23641109	23641158	-0.61861	1	deletion	0.966402
17363	CDH1	16	68737415	68737464	-2.38644	0	deletion	0.903537
17363	CDH1	16	68813312	68813496	0.255772	3	duplication	0.98294
17363	TP53	17	7670608	7670716	0.245252	3	duplication	0.967071
17363	TP53	17	7673700	7673838	0.307831	3	duplication	0.970867
17363	FLCN	17	17236900	17237151	-0.641528	1	deletion	0.979797
17363	NF1	17	31095309	31095370	-2.87986	0	deletion	0.958594
17363	NF1	17	31229024	31229466	0.206717	3	duplication	0.979148
17363	NF1	17	31229834	31229975	0.201057	3	duplication	0.974571
17363	NF1	17	31232699	31232882	0.232461	3	duplication	0.981394
17363	NF1	17	31358968	31359016	-0.403384	1	deletion	0.946299
17363	RAD51D	17	35101200	35101366	0.266362	3	duplication	0.977257
17363	RAD51D	17	35103253	35103325	0.293197	3	duplication	0.983596
17363	RAD51D	17	35119531	35119614	-0.667222	1	deletion	0.983479
17363	BRCA1	17	43047642	43047704	0.243439	3	duplication	0.981469
17363	BRCA1	17	43091434	43094861	0.239824	3	duplication	0.962098
17363	RAD51C	17	58692643	58692789	-0.529269	1	deletion	0.985704
17363	BRIP1	17	61863272	61863406	-0.363535	1	deletion	0.966335
17363	SMAD4	18	51030201	51030635	-0.640011	1	deletion	0.976276
17363	SMAD4	18	51059865	51059917	-0.426781	1	deletion	0.941403
17363	SMAD4	18	51076637	51076777	-0.301812	1	deletion	0.98035
17363	STK11	19	1219323	1219414	-0.250478	1	deletion	0.969892
17363	STK11	19	1220372	1220506	-0.337493	1	deletion	0.985994
17363	STK11	19	1220580	1220718	-0.939852	1	deletion	0.966648
17363	STK11	19	1221948	1222007	-0.734667	1	deletion	0.978733
17363	STK11	19	1227581	1228447	-0.69638	1	deletion	0.972578
17363	CHEK2	22	28687896	28687987	-0.273448	1	deletion	0.973706
17363	CHEK2	22	28696900	28696988	-0.716794	1	deletion	0.961467
17363	CHEK2	22	28699837	28699938	-1.27297	0	deletion	0.970659
17363	CHEK2	22	28741757	28741856	-0.402256	1	deletion	0.952958
17364	MUTYH	1	45331419	45331557	0.645621	3	duplication	0.799362
17364	MUTYH	1	45332165	45332311	0.243291	3	duplication	0.980224
17364	MUTYH	1	45332573	45332688	0.238732	3	duplication	0.984907
17364	EPCAM	2	47369505	47369582	-1.0257	1	deletion	0.850062
17364	EPCAM	2	47379768	47379970	0.254698	3	duplication	0.956609
17364	EPCAM	2	47386571	47386614	-0.261059	1	deletion	0.963768
17364	MSH2	2	47414268	47414419	-0.267978	1	deletion	0.97649
17364	MSH2	2	47478271	47478520	0.265283	3	duplication	0.967687
17364	MSH6	2	47783233	47783494	-0.872542	1	deletion	0.940815
17364	VHL	3	10141847	10142188	-0.940719	1	deletion	0.960948
17364	BAP1	3	52404452	52404587	0.219002	3	duplication	0.985124
17364	BAP1	3	52409841	52409879	-0.288528	1	deletion	0.970079
17364	PMS2	7	5977587	5977758	-0.290069	1	deletion	0.884335
17364	PMS2	7	5978595	5978697	-0.258719	1	deletion	0.858607
17364	BMPR1A	10	86756627	86756931	-1.30355	0	deletion	0.84274
17364	BMPR1A	10	86923375	86923507	0.389896	3	duplication	0.95953
17364	MEN1	11	64807178	64807220	0.268271	3	duplication	0.928402
17364	ATM	11	108227775	108227889	-0.302196	1	deletion	0.9757
17364	ATM	11	108299713	108299886	0.233629	3	duplication	0.977202
17364	SDHD	11	112086907	112086960	0.200857	3	duplication	0.94681
17364	HNF1A	12	120993519	120993707	0.520661	3	duplication	0.781781
17364	HNF1A	12	120994163	120994406	0.35539	3	duplication	0.98235
17364	HNF1A	12	120999267	120999390	0.351426	3	duplication	0.971796
17364	HNF1A	12	120999482	120999628	0.357671	3	duplication	0.949703
17364	HNF1A	12	121001064	121001193	0.228049	3	duplication	0.975283
17364	BRCA2	13	32315462	32315679	-0.392914	1	deletion	0.950289
17364	BRCA2	13	32376669	32376792	0.432639	3	duplication	0.989258
17364	BRCA2	13	32379316	32379516	0.319081	3	duplication	0.942465
17364	RB1	13	48307279	48307407	-0.289171	1	deletion	0.988418
17364	RB1	13	48380052	48380085	-0.346038	1	deletion	0.929906
17364	RB1	13	48380164	48380242	-0.251842	1	deletion	0.951135
17364	RB1	13	48477354	48477405	-0.358521	1	deletion	0.928171
17364	RB1	13	48479997	48480072	0.216919	3	duplication	0.984162
17364	PALB2	16	23621361	23621479	0.287178	3	duplication	0.963149
17364	PALB2	16	23641109	23641158	-0.254351	1	deletion	0.967073
17364	CDH1	16	68737415	68737464	-1.4793	0	deletion	0.904207
17364	CDH1	16	68813312	68813496	0.231332	3	duplication	0.983286
17364	TP53	17	7670608	7670716	0.274612	3	duplication	0.967522
17364	NF1	17	31095309	31095370	-1.51206	0	deletion	0.959195
17364	NF1	17	31221849	31221930	-0.251013	1	deletion	0.982803
17364	NF1	17	31232699	31232882	0.26722	3	duplication	0.981741
17364	NF1	17	31352256	31352415	-0.282361	1	deletion	0.973322
17364	BRCA1	17	43051062	43051118	-0.316452	1	deletion	0.979352
17364	BRCA1	17	43063332	43063374	0.200829	3	duplication	0.972341
17364	BRCA1	17	43091434	43094861	0.274283	3	duplication	0.962178
17364	SMAD4	18	51059865	51059917	-0.414523	1	deletion	0.942053
17364	STK11	19	1227581	1228447	-0.382	1	deletion	0.972737
17364	CHEK2	22	28696900	28696988	0.339256	3	duplication	0.961967
17364	CHEK2	22	28699837	28699938	-0.367383	1	deletion	0.971125
17364	CHEK2	22	28724976	28725125	0.224115	3	duplication	0.970648
17364	CHEK2	22	28741757	28741856	-0.275667	1	deletion	0.953429
17365	MUTYH	1	45331419	45331557	0.344493	3	duplication	0.800381
17365	EPCAM	2	47369505	47369582	-0.299127	1	deletion	0.851426
17365	MSH6	2	47783233	47783494	-0.264611	1	deletion	0.941556
17365	PMS2	7	5977587	5977758	0.475142	3	duplication	0.88525
17365	PMS2	7	5978595	5978697	0.302593	3	duplication	0.859792
17365	BMPR1A	10	86756627	86756931	-0.287877	1	deletion	0.843426
17365	MEN1	11	64807178	64807220	0.260003	3	duplication	0.93025
17365	SDHD	11	112086907	112086960	0.275998	3	duplication	0.948455
17365	HNF1A	12	120993519	120993707	0.456753	3	duplication	0.782655
17365	BRCA2	13	32346826	32346897	0.251229	3	duplication	0.991701
17365	PALB2	16	23621361	23621479	0.239389	3	duplication	0.964252
17365	CDH1	16	68737415	68737464	-0.266358	1	deletion	0.905917
17365	TP53	17	7687365	7687550	-1.09802	1	deletion	0.989531
17366	MUTYH	1	45331419	45331557	0.477419	3	duplication	0.80006
17366	MUTYH	1	45333412	45333604	0.20197	3	duplication	0.98948
17366	EPCAM	2	47369505	47369582	0.332629	3	duplication	0.850996
17366	EPCAM	2	47373462	47373571	0.56749	3	duplication	0.990935
17366	EPCAM	2	47373807	47374049	0.762786	4	duplication	0.977874
17366	EPCAM	2	47375233	47375300	0.652657	3	duplication	0.989845
17366	EPCAM	2	47377013	47377078	0.45703	3	duplication	0.981075
17366	EPCAM	2	47378952	47379055	0.500252	3	duplication	0.982026
17366	EPCAM	2	47379768	47379970	0.577935	3	duplication	0.957186
17366	EPCAM	2	47385165	47385211	0.463085	3	duplication	0.990244
17366	EPCAM	2	47386571	47386614	0.403659	3	duplication	0.965019
17366	MSH2	2	47403191	47403403	0.632565	3	duplication	0.98778
17366	MSH2	2	47408400	47408556	0.537848	3	duplication	0.993878
17366	MSH2	2	47410093	47410373	0.590929	3	duplication	0.991651
17366	MSH2	2	47412413	47412561	0.398916	3	duplication	0.993501
17366	MSH2	2	47414268	47414419	0.257859	3	duplication	0.977157
17366	MSH2	2	47416295	47416430	0.572232	3	duplication	0.990218
17366	MSH2	2	47429741	47429942	0.603169	3	duplication	0.995953
17366	MSH2	2	47445547	47445658	0.484941	3	duplication	0.986005
17366	MSH2	2	47463030	47463155	0.463162	3	duplication	0.99395
17366	MSH2	2	47466657	47466809	0.554785	3	duplication	0.995154
17366	MSH2	2	47470964	47471063	0.415056	3	duplication	0.975931
17366	MSH2	2	47475024	47475271	0.496423	3	duplication	0.99082
17366	MSH2	2	47476366	47476572	0.55683	3	duplication	0.993652
17366	MSH2	2	47478271	47478520	0.649321	3	duplication	0.968206
17366	MSH2	2	47480695	47480872	0.575946	3	duplication	0.994291
